hf_summer_demo.u_user,hf_summer_demo.duration
59f9c6675cf13259c7809cde,235
5a649dface8cef28c1a245b4,23
59f0147401893658310728c8,90
5a437389852fb4242671f526,69
59febf43e93ceb07a12ca338,20
58ea2d667c45fa6aeacc046f,39
58e70ef70f42f805fa527030,30
5a67b49a2f171a734b95e637,6
5aad233cae26f32887c80492,4
5a63f2e442dd2728efe59c0d,78
5a23c17414f4ef27e9cd207a,109
59dcdfee3f02f8078b21009a,22
5a61b2e3e120da618a173f72,2
5a64be61e3c93c28e37dd179,120
5a69b5427b6acf087dfd913c,20
59d32f09cc149307edc55f20,5
5a706bbed95a3328cdee03af,8
599d3b7d46a6315b56a710bc,2
5a5d42d5c89fce24119025a3,2
59ce56bdc66b9d06c4c3cf07,8
5a1bd084f178cc27d1ab78f5,2
597ea4029fdd1b03ff66ec8f,192
5a37b85ddfc7952873e60a8a,6
5a77d7352cd97b28b156e2ba,56
5792e613a3f393740521fefc,6
5a7f0dbb24b4ac28e67d4906,26
5aa3d1b10744f46d3818fbf5,63
5683f46aae406dff56113179,66
5a59bd6a999bcd2276200b75,35
59cd1eee6bcd6d07ab5ab3c6,5
5a9b29a493c9186c43aa199c,6
5a6da6e35837f528ece6d9b9,65
5a66dcf164d8ca28dce73c6e,5
5a2a32fbca741b7de2cbdd70,33
58522d33405aa4b55c84ad5d,49
5993ef7c42219f67b3d2138e,302
59ae35d9f7701a40ffe653b2,97
59aa814c3b77a402a2900713,26
5a6b1a624b1dd10433b7dc07,35
5a3e0fd25ef06d27bd470104,121
59cf9617ed48272dadabb24e,2
59e35f4ef6d44e158ebbcf1a,42
599a3d1fa6fa9704a6d23393,43
5aa284f7efaa36254a81bdb2,6
5a7926cbf633582967e2e9b6,113
5a793f8d67c0f42828856aae,43
5a70e46c1ab37f4aa76c9191,14
5a770bc889ebe828ec8e7e53,19
5a8be480b7b20c2862d3ceef,334
5a9a82144d94d924ef6d467d,2
5a48f2437adf8f2860e8e006,39
5a177e66588ba2270ff17b41,25
597ecc68ad0a0b042bc8ed7a,36
5a755f3c773c0728e53bd221,9
59affba955e1942209af2282,40
5a2c83fc6bc38423085e7be8,57
587b5c2254db98463e782650,39
59e06ef34565a617183334db,12
5969a2b10ad62d05b93b3db6,68
5990fd3e0f1c924e1eec55da,60
5a8e8bf11795bc28925de417,74
59b14572cbe9ff1bdb42df69,4
59aca4f920cbc7029e15b41d,86
5a97e83c22db957676bd4f8c,89
59f45a6c31302a72fcfc49c0,47
5a8e71a44a8b6a28ee3618d8,102
595988c5ff6ba505c447b5db,57
59a936e46f1efc5b3aef5721,3
5a64ac82760a5a25d381cc76,1
5a4c7e76d3932228579225b1,126
59e1a39b4ebbf62f3596ee27,4
5a9c041e4de76128fc7d89a1,90
5a5d40c6c89fce2411902359,3
5a54882d57677c6fdfaf430b,27
59a278365e4d1906250449de,33
5a7b053566fe9207e1012a9d,63
5a44ec6eb65f0122697e2eef,113
59e5e87325e8754436b83832,98
5a65335027106c2ecd90bbc8,12
58382333963724c405899a84,16
59ccd0a0ae84b11e76152ed3,78
5a614f13f7b76375d18adfc6,21
5957bc7b80dac752b1a36381,56
5a9019088329e328e2fae5ec,35
5a7e7219de9edd28e9c1adf8,101
5a6ab2d25f64750a8ae3fdd3,39
5a57f94679eb0e7eee2e03f2,19
5a03e29609d47f073fa97740,87
5a5c3afb18bb4b298aa16da1,43
5a66dc4372f12e06028128c0,69
59fd3646b2ec3306c33c5515,51
59a180be25937d6acfa34060,52
593ea71b0ff36505f57a4c0c,43
5a23d8eb043708288c91b35d,4
5a781ffcf85317527fe22d4c,37
5a59ced93e9a9528de094806,12
59be1af18a36af069c11ee73,42
5a6bf022c3f6b80e61d71250,3
5a94cb2388095227d0438b08,66
59f10f8ab0b1e641fd34e172,61
59ac0ffe38fdd26b1110fb2f,62
59b4ab622b40a4066497e730,2
597ad7bd005c9a042f5c86b8,151
59c5f8b37c835b1e7be63a33,89
5a62eec2997bf227bd72bc35,1
57fa6a7c73110f570fcf6363,41
5a814305f8c5a30aa0683896,42
58f1a3ea75706b7dd3c1b664,4
59d484ec9a1f01136d24c8bb,7
59aa6b6ebfa6af02aac8979b,131
59f1df67769fa1702ce817df,4
5a474ec551cf646ead44fa90,15
5a99327da1ed9a2973aea4bd,7
5a7ceb2023134825a6ac92e3,15
5a98d90828e9ee240ce0ba57,46
5a9bedd5250c9328bf012ca3,7
59ab83ec788ef35cac6c3b42,25
5a6896157ef7ab46124e7ce1,42
5a77018cc613ca28e61a063f,1
5a7507a4329de13887625251,49
5a3f5e6422f85328924cf4bd,86
59fb225cd0d4e03d621b471f,6
59d5f70fb88b2e1e8825a85c,28
58b6cbf04738f205f721c203,51
5964620c14a97d666838ae35,7
5a9a9ce2a2937d28f68e1f50,123
5a5ff6651bef6e51659d0234,7
5a61bf4bcdb18b388bf60859,8
5a60006e710ee222c1ed1768,157
592f8d746a9dcc651e5b88b1,13
5a765d8e5643e227b974c1f9,50
5aa25d02359a38269be55dda,82
593d4a60793db605e9652346,41
59cf9b37dbf2a806ca0375c7,10
5a61ee68cdb18b388bf619e9,127
5a9b79cd139abb28f1a557e2,26
5aada47a47d36b28948ca91a,98
5a879225accde927dccd1381,49
5a1a2d8ea3986e295422ce03,29
5a69d9d0563f933325e4722e,28
596c88e6d1c43d23ad4c8626,1
59ae8fb28c13ab117503c5c2,2
5a9555fae6212228b299d585,14
5ab5acff8d040a28d429092a,20
5a7e6458a9755f27c4292882,47
5a2b962d767bae282fb8f9d7,1
5993ec61dc9f764d78484f4b,62
5a27edcb2cc78716c68804b2,4
5a2ba25a47ce3f24eedb9a28,24
5a7bcee13fd9a728f8f81df5,2
5a6e9603725a4328eae47ea8,48
59dcc92604bab4068894bbb6,2
59c5cfab4dac1b078dd74671,5
59b1d3cef157c8066d1b99c7,7
594c864ed55cdf05c7c700ed,30
5a9fd743669afd1bfaf79ac4,80
5a64a832394ec92312cbd412,80
5a681cf81ca96d5c2f3ca2df,36
59eb4ee4270fd46180912e9f,4
5a424a0b5320da06e18b4665,42
598b125a32d68f5c14e637ba,25
5a715ee0ff87b80801fc7ee2,8
581753ce14a143b405f83196,13
5aba459c92a98114e16c57ef,204
5aafc1ba507e152841f6e9b7,19
5a634bd18f6bea22a4a284d0,53
5a8906c256e5df28ec766ccd,31
5a35dc9d40c5376231b3fa39,2
59fe7a0b9e303607aca73beb,22
5a67314720286236de91fd28,6
5a65335027106c2ecd90bbb6,7
5a180a0665c2c4279c624622,119
565ac7d44b13529618923f55,308
5a7a93cdcfa2fa0db98ebe47,30
5a69d9d0563f933325e47250,26
5a63ff91b5a98f25a1e513e4,4
5a541cde63298f0689ac2997,3
5a581e1b3ef02646e605cf2a,26
598d7c7719104a0473c06f0a,8
59bbbfead2d4b4068ab4c85a,3
5a5af3e587778328eb09349c,57
5a7efe3cbd353925f7955462,8
59007e479bba1a28fdd01bcc,128
59a3a62bb64217073d9f7e00,54
5a67255664c8b26bc9ede90e,5
5a64b98b6a8f8623ce85aa37,54
590b348442447705eb2af1ef,50
54e1b28e309d555b7cb382ac,133
58e9d35e09780205fa3f7b5c,133
5a61ff80bb2f912498f24fe1,72
59227e571ced9f68e7b59a4a,104
59d34dc578314306d5b0f271,106
5a8fa3cd8a8da234dd9f334a,9
5a51e572dc688b28efb7aab6,151
5a8a39f401b57a28b222cc2c,39
5a97d4514ea60d290f78c627,30
5986fe105b77fb04394256a5,128
5a2b7eaf2b6eab6bee6fdb30,8
59b4b840a64052066ce43e2f,117
59fbb0863a419119761c3991,2
59643acafdc57905bc948104,263
5a706b49dd290626c44f0136,101
5a66b3e3e4acde275a920d14,33
5931713957f63d3467f69374,56
5a9a98abf9855e27cf170774,91
5a819537fb82a30ce26a8b37,80
5a6f0c839592662971078395,36
5a97f058d87d4a28fb915235,131
5a7bd57b14b14c28a4fbbcd0,13
5a0ffbde642d29288ddd301b,23
584c97938e1a9eb905dfda0b,32
5a68a93993f920223e2b170a,84
59ba6760a4bcfe0552f89eba,3
57fa30e7519ed8a905d4a158,129
5a6f0edc891e4228f33a7b8a,58
5a881f9f2ac44110bca8effc,45
5a93fe0cd4431828ff979dbe,3
5a6bd9d10b9c4828e061e75e,6
5a54542040acd326fa65c778,74
59b1605bd47a4c15b71464d7,62
59db5c2490ca10384dd681bd,2
5808d621a5d91fb405030ef5,47
5a52f5399d7644652c89454b,33
58843b9089456e05f658f206,21
5944a6599d4cb3062d0b3001,28
5aa8bc801948f82905deff23,56
59b80f8784e05706ac777384,1
5a5d6c9b348c442364e653a6,58
59f3384dac814328ac19b02d,118
5a88cbc3d8ab20431c463464,82
5a7172a1de1fb2284833efec,182
584d5255109c2aba056602a3,195
59b296eafe31a85e293b2a68,354
5a647d24a292e422efc4f5eb,85
5a7d57b9ef1cf356d07870f4,289
57c808adc65ea2a90695a7a2,39
59facb6caac93b65951708b0,8
59cceb972e4b9406cf088c22,2
5a7abc0f26c1db3210f9a989,2
5a5ad62f80fefe28e2a98415,13
59afe52cdfcaa920014bbd20,43
596f093d1542e005bca1f1d7,296
58ea2a149032a93ad5153712,2
5a165e0c46899829db6c83d8,2
5aa5014354a0b828f28b36e1,323
5a2a1508d20c207307490757,81
59ceea87597f237472c207ea,19
59bbd27a92ddc306a8d1e0f3,7
59add4389a688c081b8cb7da,36
5a58989828be741e74d42b72,14
5a76e834f5ca2428ed62235d,225
5a97e58cbe0a19290390b48c,0
5aab8a815a63d90f92b8ade7,1747
5a5de89f1db315223d6d72e7,127
5a293e0cdfc552290c17b7b3,20
5a2fd05c6607a8525bc0cddc,29
5a783fc378ef38659234fd46,12
58ec9f3a658f8c6d19a05004,53
5a3dbb0b5a7a366d5610c533,48
5965b78a03571030f1fd1fa9,40
5a745d83a0d50e27ce911552,98
5a307dd2245272289d34f0b0,59
593d6b6f8b23cc4e747dc0d8,3
5a48bbe5d88f973c2d45e0b4,27
596ed2d591bc294ace033315,47
59ac03254fbf63636c2da54e,1
5a2fdd97bacaba0840d8ccf4,22
5a4f367e5ff0cf1896d55d7f,1
595272083d73ec05cc93692a,70
59b675d67566350410594a95,1
59ef2a683c305807b2bd9c7f,50
5a692399563f933325e397cf,51
5a25483e99c22a2286647ab9,154
5957a34d80dac752b1a34533,54
571efd5323e2bab71e6b6178,47
59b7edb7cb635b05b189f19c,116
5a6ab2d25f64750a8ae3fdcc,49
58fcc22d611f5e05bc688ac1,23
5a92a669aee22328e07b72bd,2
57dcfb2a76fb2ef71e5434f7,125
59941cc6bb223631530a0d00,50
59b66b35d3e4170590f78463,1
5a18151fa45ad328302b9b57,33
5a8bdb9a142e3a28ef6d69cc,153
5a2c8b572b6eab6bee701429,10
58127b114d88703f2e1ab6f4,19
5a4ad1c11126dd2293d44af7,107
5a5883659977103ac249f3bc,71
58a7aae11a7ed9586c1ccd4a,23
5a307df1245272289d34f0b3,10
59789a85b0b0b90d35a732dd,6
5873b9b2d3d3bb05cc09fbb4,116
5a71a3f9ca56f751a9fc11b7,33
59f30c845971080d914cdacf,46
5aa4af2e1a18d12792bd9791,82
59b3a25ed69d9f471ce07c63,2
59d02f2a0ace9944ed57b606,25
5a5df8e753a0d3283af38d78,4
5a49aabac6579f2884de0c81,1
5a920c00b17d4228e377cbfb,37
5a96b0dd93c9186c43a94d7f,32
5a72b36fe580ad163a7788be,5
5a5c1c24a308da28ed7f6468,21
5aafaea20d205328f3a7f30e,3
5a34d6d38f552126ab9d6983,57
5a816e1b3707495d3f9b391d,39
59aca9324fbf63636c2db939,1
5a35178bf749be28cb6e65b1,20
59ca2911c469687cdc30e6bc,32
59b23cf4dae4fe067c39e3d2,40
5a9429f8b0dc4c2477e1e125,10
595f813b2a973105bc3c9d3c,4
5a0d7a1010d73627e39dc81a,3
5a2d0fbb47c6e8289968354f,28
5a6531f027106c2ecd90b6a7,11
5a625d09a3f6620bda763008,22
5a1d466bda19df0bdd38184c,12
5a34be71ec019a282660853b,25
595671a11c3dd005bcd7f82a,93
5a2144b3f2cc1f2e59b86994,98
593a9d0383cb8f05f837b494,34
5a9ff3838240d32972e2b9f2,43
5a771395cbec6f2287e82b65,31
59d2f4e46c8e4f068d720ceb,15
5aad172be85f4e29ad1069bd,4
5a334480e1abe327b05537ce,93
5a801998f15fa22865a76506,14
57df6733c0fbf7564611f8bf,176
5996c20365fa3c02caf71270,66
5897dcdbc99f4105f4322453,24
5a743a0230c98628eba3967c,5
59afe956a8e8f6054f8b7e2c,93
5a90e4c70b466f2621462553,2
5a8d02350a7f082844dfac9c,1
596c2d3e18f37c05baca7f35,30
59b12a542950a40666669508,10
5a692399563f933325e397e0,80
5a1a8c6de58bde2a386512c7,98
5a09468477681e7beb2233ba,2
5a6965829a6b0f02810ae35a,4
59fb1afdb2ec3306c33b7a52,25
5a812afb30a8ff0217a0bc0d,221
59ae35d9f7701a40ffe653a5,87
5a7320e5a01f0b27cc429bbb,48
5a6c7dfbdfb9c958cc6be4d9,6
5957487c370f337715530c21,72
5a6021346c6bfe239c47391c,16
59e805a4b724050df010464f,19
5a65ee38aea87b2973dda0a5,57
5a5c1e89e478284cb9754aa7,40
5a379ab68da2782929ab8924,9
5a82c9a383c9fc2824728d2c,21
5a3db9e8fa5b6b28d3e79160,44
5a71c38ffb595f56e8629d51,124
5a8bb24afe519328dea9ca07,2
58b41773b10aa105ed46cdc1,2
5a65335027106c2ecd90bbdf,2
59affd2355e1942209af23ec,63
587ad0dba84e85586d83297d,15
594a43e3050ff405ca358ee0,102
5a8d0ce21488a928c8d00989,58
59ebf53152299708dd74da82,18
5a2c7de505238422c2df1aa0,97
5a94106e21df9628ed511aa1,85
5969c71148118705c715de19,93
5a60b7d65eb42e28e4441262,165
5a4851813166dd24029dc1bf,32
59ae5d06f7701a40ffe66592,78
59017b9120cec2528046dd42,47
5a6f2fe0823956289acad8e5,45
594d13b9414ccb05be358da7,50
5a63354b9cd96c22d1f23b32,15
59f6ae86b446db7cf0ed99ba,57
5a7aac627c6f1c28a4799330,39
59e75677da0c18459e69ba3b,31
595a28b09bacf205c0b7bc92,18
5838ccc6bb1d09281df583ee,52
5982cc6211d0ae0407b91524,40
5a607c8d26baa75a351b4d48,2
5a9b3bcd70f85d21ac1101b3,88
598afcd0e4d291046e9bb508,164
5a13b2089507a7290a18b3ad,61
5a69d01adf02113c64adb6e3,2705
59b9fb735bde0e06a204dbc6,80
59e2328d86dfcb7a948e8eee,2
5a7e943fdc593a28e46d37b4,2
5a6ab2d25f64750a8ae3fdc5,57
5a3fbcc6865d8828905387e5,12
59fc395c20408e1e648cdba4,4
5a816e0fdef63712453e799f,50
5a7013d5993e7729742e0ffa,386
5a36164e40c5376231b4240e,8
5a713e81e397f528e1769886,34
59a4db0c235b5f0660622dfc,103
5a69c3c2b6502b28f0509333,37
58ee1b043f98403f080df1b4,19
59a765b19db0e006c9b8b76e,18
592ebc3b8cd91c05eef78cc3,5
592d766a9e479905edf1ca28,74
5a5f5cb3dda3de280becb219,2
59de12e7bfd93e0c8ef5ca49,20
5a9548dcb7f429254a6e9a78,36
5a5a032383a94a1f9aaba41a,6
5a7c18c109975428ef8412b0,8
59c8c582504e0f6bf86fe15a,62
597ddb7ee1c8190c9588f5bc,3
59f7ff84582b8832f3c12be4,6
59d2256400164706dcd0e314,53
59c9e81f9da4cd0218808e31,9
59cf3b0c6ee6406de18ef029,4
5a60a332710ee222c1ed3d95,17
5a6e96bf4aa10428e9094f14,55
5a977aa27c778a28f7641c84,102
599f89971a13ee1626cdfa42,9
59d981f04dec6007c17f41c3,29
5a6fd619993e7729742dfed4,36
57ec72f45713d9d81e67207c,2
5a58972e73bb3a2822c49565,11
5a3c54147bc20028f642fac8,35
59bd33f7d5ce3a0b309ae5d1,2
5a72a20c65aa992663318366,45
5a8e9812de935928e249bb59,50
5a6988fb563f933325e42d54,76
5a12f00335d4fb276b2dbfb7,86
5657204675de39a97e950989,23
58030b25e366a3a70563a6d8,44
58c556752263db05f1bffbd1,27
57ec72f55713d9d81e67208b,1
5a97f8f8a0b26028f9bbdfd6,82
5a192caa4a569b32bf0a6b1a,1
59aaa43a3ffaf62ed8226a29,55
5a6aa524200e0728c88c9745,44
59cae55c9da4cd021880d682,66
5aa3542afeae5c6d3278e41c,8
576ea823c7643d2923cad18e,212
5a6b05abc549b52313c89720,2
5a0eb23a688b39585a008062,45
5a747a9598430528f98317dd,5
59cf762c6a84271e754c6020,2
59fdad0795bc552453d1af12,118
5a8ce072d7761728f66ad417,11
59bb8eb615453005ce1d76ea,4
5a7d3543dde1e828e63bb93a,103
599e754f5401bf04becd5e55,23
5853fcb2e1fa0fda050b2f81,33
5a990ec36b689928a09cd060,8
595df5d9cb087005c6247541,58
59b9207b221e3b06b478a44e,45
5a56010f769b1f28f69312a3,38
572748ccedbcd4206f06cc9f,15
5a00fb1aad62fb26daee4bbd,82
5a659fa727106c2ecd9101a9,47
59d86a4ab6a49a2616bb7f9f,4
59d1c8f2e86c2e06d308e0c2,1
5aab94a88b515a0f8c8fa4c4,29
591d5b1f935ce230c4e09b8d,2
5a6db87b686581283e67ecaa,16
599a70d91a13ee1626cdba32,4
5a938eb5f44f5228ef7762f4,64
5a765fb01277ee28ef3fdec9,164
57f9b23b73110f570fcf170e,20
5a37c602a81c237ea4b646a7,263
5a536ca1c5836629a07cbf35,64
5a9645d070f85d21ac1015a9,86
5825d6b9920e81c4059eaa6b,291
59c4e7b3b92a0b08cddaee75,2
5996e5bb6fb1d34430eaa838,86
5a6ed96a725a4328eae48e1f,6
5a65fab447b36528ea379cde,39
5a1f5c8f243cb8394999f18c,36
59687bfae3a1f878a55d598b,42
5a716f37d0901f23a7a2d0ff,3
5a44e1786bb3f91e7caf6075,5
5a5a032383a94a1f9aaba423,8
5a2bac090b4f7d24fdc14345,39
59f33b28d61d50496ab2ed45,18
5a602653c00d9428f0c812ea,2
5a7c3651cc2ca1289a9f85ec,1
59ad3b434fbf63636c2df2b0,3
5ae69571af87022903fb6b61,76
5a6ad6975eeae625c735406c,50
5a609f73e7983823c12ff39b,2
59f42ba25490a805f98783d8,2
59ae6e0bf7701a40ffe66be7,70
5a83d2529634fb29be96ffa4,4
59a964ab73a1b328e977087c,44
59ab610e4fbf63636c2d72c2,4
5a1408963b8b1d2325d9f47f,3
5a7994e1b322b528ec50ce51,44
5a8bafd635428b283d003d76,47
5a5227f700368e27641a6e10,189
5992c8866979361d2e02ed70,9
5a4ae7e655a1c328fb693181,304
5a36164e40c5376231b423fb,49
59a937dc80af5e086900e6cc,172
5a12c9664cedc351afb27fed,65
5a1420dc43c8d128d28ffb41,24
5a10347c075dda276aff778e,85
5a784bed3c178028a5bfd677,18
5a82705c365e9b59123727de,2
5a51daa305e522295ef19421,59
5a6d8f3723244028db53a334,53
5a5dbb22f0cded28a4719ae5,50
5a800abe62586d28a9174cd4,30
5a9fd743669afd1bfaf79ac5,39
5a75147ca1d29d28f77f3d98,28
5a9fc6661cd82302e8d39acd,1
595f609adf248705c8b0294c,4
59d0d47073b85806096ec458,31
59d0d19ff1ef18161947ce81,116
5a7b027cb1d6a028e26864ff,55
59aff3b317f7fd3155f13149,147
5a6531f027106c2ecd90b685,4
59d2415cf25c9d7187868d83,15
59644e3084a5a6024ccb0015,18
5734803405924d4264451d98,203
5a9663ecca560626f2d24b73,47
5a6b189521282f17c31bae24,34
5a606a6a0ca4c4299f9cee6f,5
5a18df3cee294828ac63c5bd,21
595f743b208fca5a1ae872e9,112
5a69adebdf02113c64adacd7,21
5a044c5c07158d07157fd1a7,77
59238e9050e08b29751dc4c2,63
598179a1e0d92f0407a1fa08,2
593d23b24f60b4258b66b6ae,46
5a63144118d2cc0bd4f752b5,34
596aac1b7a7ac85a85bf12e5,65
59e833804648b545a4c1afdf,395
5a458d7cdddd0a7e4d3cc2c1,182
58d648279014eb1d0cfd070a,32
5a76a9d49094512322f8e354,134
59e46d5c94de5a5814217b82,1
5a7317e6e616e1457f800a29,42
5a9bed6379099528fb9dcde7,42
5a56139d2c8df226f7a924db,77
5aafa6b8c2683028fc7f77f2,46
59720051df44414b130e1390,17
5a74592e785cf6388de8297e,4
59fb225cd0d4e03d621b4702,93
5a5497264096a622d2b17395,5
59c780d660f5af079cd6db32,19
5aa7b7ac9e60292824fc518a,49
5a13d1897888a604c4cf1ec5,67
5a4ade1bc6fdfc29052aa074,94
59ad497218d100067bd514bb,92
5a3baba57b2aa22927134157,51
5a71082cfce69d28eda8ba30,4
5a34cac5396c7d288a82e3c7,8
59b137815066c87b3be12e32,7
5a5c1e89e478284cb9754ac5,42
5a6c7cf1b78abd467fb1a207,58
598fbc6a9f367629a488972e,28
599562b948f9a9360565e17b,68
5a799abb0e94d55c89d3cc47,18
5a7bb1d223134825a6ac2e5e,65
5a7464b977ff3328dd4b752b,25
5aa8f6aa7bcc3f5d259d9520,13
59ae7c6926656a080ba61261,13
59afbcf3707e800623379811,42
59e31f94edc5ed332bbfcaae,41
5836cfc4e1b358ea05d6fefb,2
59a262b81a13ee1626ce2185,45
59a801b657dc3717a2061e1c,2
5a560393e96e76199d9ac1d7,58
5a2cf0429ceba922b1cfdcf6,1
59c20d68c67ac61c6949293f,8
59ca035f3432c42eb4084610,39
5885ca4e6066d105c62cd750,23
5a693fab4c91de28b42d741d,10
5a8a8a592c1f2127c4daa686,6
59e30da4a441fd0695fc5c12,417
5a97bdeaf130ed28f1c5d546,141
5a98d20693eb4e28fd8ef71e,55
5a2802df4550a2244be7c2e6,1
5a61af15d8d6c50e0ff1d21b,35
5a66192fc8e926275364af60,7
5a7301a4a01f0b27cc4292e4,36
5a6031d68d222928862e4ba0,37
5a99f2599cbf9327afb67769,73
5aa287c229dcff28fd525d5a,88
5909ce5bcd4f7306243413ed,76
58739d430d06f905f992cac3,80
5a72b61d1f89d1299d73501d,136
56be7b73f306bbfe0424c08e,31
5a8bc18f84606a286c19be04,81
5964c982adce292b591a9866,208
59cce75713591805fe27c95b,29
5a60862de7983823c12febfc,91
5a6ef1f72f3a7928eaaf6533,43
59d9b284bb68af06cebdf5fb,23
5a52f5399d7644652c89454c,79
595e2297cf46555eeab8ee88,5
5a6880ff37c0517738085db4,23
5a6af5b6e3c250047e82bb69,4
59d1dddf85777c07c4f2f3fb,173
5a713d5e06737228a92e5a5e,59
5a254269657e6d2428bcd908,5
5a57047a85e83a7ee8c3817d,40
59e08c69fc24b27ee68e28e7,212
5a9d10a832f6fb28a1461ba8,44
59bfc27eebf87d5feae740a5,1
5a15623ba53d6a5d3afb5ab2,31
58f0b6af7444e266c3915fcb,4
59638fae1842d056e79d455b,1
5a6afb47644d56738258e5f8,30
599f9ce12b523b0a98f4effd,40
5a348dbcd6fca528d5553eac,28
585b38fbda08f4cf0a8cce36,4
59fc40e7b9d0f907f3a1e24f,358
5a5aba2e5590a128efb5e0f0,16
5a27c76f0b7f042e757ba2c4,59
59107b7595246460c31b34c7,24
5a701540fc537328e1899bff,34
595aea5db7fd8705c67d3595,7
59cf5faf3ec2f51b914fd57f,64
59afe52f385ef51de84b23a3,57
5a3625cfaa47bf23087eac72,5
596878965f2cb705c525bce8,14
5a95330b4a05fb27d1832941,48
5a9a45b793c9186c43a9f8df,193
5834402664cc90c405c5a056,2
5a6c1e2cba91c7592c99053a,5
59ddf0ea3b89753668f148f3,1
59f1606f828e01394ef60ffa,1
59ceecf8597f237472c209cb,1
59c777ef89fd922873940748,1
5a2e89533fa8295598c6d70e,2
59f29e2a9dcce33008c80b2c,23
5a2f911504f1ea28285a1193,70
5a69d414bf222d247697397c,40
5a7c532109975428ef844274,33
5a6dd5b94dbf0d229ef9666f,5
5a3c2e721ab73828ee14f11b,18
5a9124ce56a43e2636c3343f,139
5a99593e669f957b40b89b00,90
5a659479743ade2210fd45d3,9
5a3b1aa1dcd5530421a5bb45,170
5a5f5f2990cb0d79f38ca33a,111
5a8fc296c0b2a528e8486f52,46
5a437d8b5c971128cd7af154,1
5a92b9580a984f25cea8dfc5,5
599edd29d43ea17073699aaa,8
5a4b7497f2da9a259ec7314f,5
5a6e9cd15a740c27c51dc260,140
59a93ab663f2a2085ec6cab2,144
59aeb4406fd9462358088a54,11
580c7aea86d1882b11cea6cf,50
58416b1083ce54ed0525a5c2,57
5a29137ed259c128d8377b9f,73
5a8e8f21c399c728ed9dada5,36
59b27aabe592db62f48cfe98,2
5a8aa2d5812d5729548ed974,96
5a9390601fad0828e5812926,41
5aa29d3502ca9428fe5ad744,31
59ce34309459e8067ee55c92,0
5a6083960e099828a7fb777e,5
5a704dce508d8b284395ae15,40
596f8f45edbe2105e3ef7f46,8
5a7c09dacd055d28ee927e4e,5
5a9aaf494a27b728b7de1ed8,33
5944f13d63564613d15ad8c5,87
5a2bade841039628b0a7167b,2
5a9b793fe04f2528b101b64a,16
5a684a6f8ea8d45d12e71ae5,37
5a3a3def7c2edb292c829274,19
59c6319854e494347ef2299c,7
5a3658f1b3003c27bd6ce4ee,2
59ad3b434fbf63636c2df2bc,39
5a8787acd8ab20431c45ea84,91
5999384bbb4d1c51540c172f,104
5a6ab2d25f64750a8ae3fdc4,64
5a60a90af7b76375d18ac806,706
592eba87898bf7090fb7e119,20
59279cf5c2b4af79a4b26b19,190
5a596ac567b2fb28e07a0653,37
59ec21db2e182308d3562ea5,85
5a6c4b5db4e49b7a093774da,1
57c6d24098336327109bc28b,3
59e1eb5cf6d44e158ebb3cc7,3
596444079ef3540d4f4638b5,49
5a7e94a88613a625b3406fa9,67
5a8a62188a8da234dd9de510,5
59ad10604fbf63636c2de65f,2
5a687543fbb9966c63ef92b4,208
5a69d9d0563f933325e47253,8
5a35d34b4fc3a728cb7b96b3,20
5a607c6b8f9efe289d529904,45
59ab7d72ea136139f74422ea,1
58fdf036d1f37d062c2c8675,199
5a65335027106c2ecd90bbb9,102
56f15195845699bc247e545e,49
5a88259266b8bb28e3da563d,41
59c485c69b0cd816935dd772,4
5a461d8cbf79543fdaebfa1a,5
59c5d4f97c835b1e7be62509,87
59b91c219e405c269a4a220f,5
5a2f0b33024fd40d73e273d6,13
59a91e1456593b0d35775f3a,78
5a67d7f499d9757351c67e7a,2
5a462b7fa1a78327da018212,6
593ca5c505e4c905f582c995,116
59ccfb7e512cb8525213f78f,17
5a12c8bd4cedc351afb27f9c,32
5a782d89ff99fe58518e6aa7,21
5a055c31be0aa77930e2d0fc,33
5af14cb821f4595d35a9ef4a,23
59cf98288bedf41b8b5bf326,4
5a4c87bc3ee4782931a736e6,212
572a22e7a5eeea32461165d5,0
57ea7365fbee04a90583dea3,34
59b0814895dc4c227a13bf50,3
59f746b0ae3807068309cdfb,7
5a4b825b29f6272623524e5a,51
5abf5ed711c4d928e282def3,147
5a71d8724019cb74853f160b,257
59cb8de2ae19ce2a8ffee168,75
59eadc8dc510f0650aa51968,26
59fb10d047f57b46193e55dd,44
59a4c3adf175400878710e6f,53
59686b603c758205be7ce752,2
5a05b95205441407fce7f714,60
5a57602de611bb2986340f80,5
5836c1b1e1b358ea05d6d75c,1777
5814a37d48cc0cab052be703,8
5a23a13102bf8b5cfd90c271,6
5a69e21fd36c217bbad76c1b,2
5a6003d6f7b76375d18aa053,58
57ec72f55713d9d81e67209f,12
5a61c815394e77299ce52c28,72
5a82c77283c9fc2824728c97,39
5a73237590f86a71b8b64345,93
5875b26054db98463e77cb30,96
593374914afa9a0b63a97f88,177
5a33ced566cfcf56a0275aab,5
5a993b4ca1ed9a2973aea74e,82
59b6a8dc9d83f92bfcab8d8f,52
5a477d7451c7db292ca3c7e7,42
5a922ba457ecde2894513631,44
5a6531f027106c2ecd90b67c,119
59ae5d06f7701a40ffe6658d,64
59eacadc4648b545a4c2b198,48
59d19fefa36cea07c6c640da,3
59d9dfeec89d9506c754b1bc,65
5a0fa7e3bc8b0028d3c53748,316
